timestamp;temperatura;min_temp;max_temp;valvola
2025-07-01 20:22:57.942342;18.8;16.5;19.5;Aperta
2025-07-01 20:23:04.225863;18.7;16.5;19.5;Aperta
2025-07-01 20:23:10.476668;18.7;16.5;19.5;Aperta
2025-07-01 20:23:16.821393;18.5;16.5;19.5;Aperta
2025-07-01 20:23:23.279843;18.5;16.5;19.5;Aperta
2025-07-01 20:23:29.537278;18.6;16.5;19.5;Aperta
2025-07-01 20:24:10.714191;18.5;16.5;19.5;Aperta
2025-07-01 20:24:16.997493;18.4;16.5;19.5;Aperta
2025-07-01 20:24:23.335075;18.2;16.5;19.5;Aperta
2025-07-01 20:24:29.597225;18.3;16.5;19.5;Aperta
2025-07-01 20:24:35.829423;18.1;16.5;19.5;Aperta
2025-07-01 20:24:59.226591;17.9;16.5;19.5;Aperta
2025-07-01 20:25:06.079264;17.9;16.5;19.5;Aperta
2025-07-01 20:25:12.294820;17.9;16.5;19.5;Aperta
2025-07-01 20:25:18.532107;17.7;16.5;19.5;Aperta
2025-07-01 20:25:24.792098;17.7;16.5;19.5;Aperta
2025-07-01 20:25:31.113507;17.8;16.5;19.5;Aperta
2025-07-01 20:25:37.372163;17.7;16.5;19.5;Aperta
2025-07-01 20:25:43.560224;17.7;16.5;19.5;Aperta
2025-07-01 20:25:49.768560;17.6;16.5;19.5;Aperta
2025-07-01 20:25:56.019694;17.6;16.5;19.5;Aperta
2025-07-01 20:26:02.299681;17.4;16.5;19.5;Aperta
2025-07-01 20:26:08.573430;17.3;16.5;19.5;Aperta
2025-07-01 20:26:14.799499;17.2;16.5;19.5;Aperta
2025-07-01 20:26:21.097760;17.4;16.5;19.5;Aperta
2025-07-01 20:26:27.363400;17.5;16.5;19.5;Aperta
2025-07-01 20:26:33.593842;17.6;16.5;19.5;Aperta
2025-07-01 20:26:39.869922;17.5;16.5;19.5;Aperta
2025-07-01 20:26:46.029049;17.4;16.5;19.5;Aperta
2025-07-01 20:26:52.262712;17.3;16.5;19.5;Aperta
2025-07-01 20:26:58.511077;17.2;16.5;19.5;Aperta
2025-07-01 20:27:04.733739;17.4;16.5;19.5;Aperta
2025-07-01 20:27:10.968903;17.2;16.5;19.5;Aperta
2025-07-01 20:27:17.190149;17.3;16.5;19.5;Aperta
2025-07-01 20:27:23.419535;17.1;16.5;19.5;Aperta
2025-07-01 20:27:29.740261;17.2;16.5;19.5;Aperta
2025-07-01 20:27:35.966223;17.0;16.5;19.5;Aperta
2025-07-01 20:27:42.184312;17.2;16.5;19.5;Aperta
2025-07-01 20:27:48.480910;17.4;16.5;19.5;Aperta
2025-07-01 20:27:54.775555;17.4;16.5;19.5;Aperta
2025-07-01 20:28:00.990319;17.5;16.5;19.5;Aperta
2025-07-01 20:28:07.236285;17.6;16.5;19.5;Aperta
2025-07-01 20:28:13.448074;17.4;16.5;19.5;Aperta
2025-07-01 20:28:19.654939;17.2;16.5;19.5;Aperta
2025-07-01 20:28:25.871996;17.3;16.5;19.5;Aperta
2025-07-01 20:28:32.219069;17.2;16.5;19.5;Aperta
2025-07-01 20:28:38.418724;17.2;16.5;19.5;Aperta
2025-07-01 20:28:44.646409;17.1;16.5;19.5;Aperta
2025-07-01 20:28:50.831915;17.0;16.5;19.5;Aperta
2025-07-01 20:28:57.073782;16.9;16.5;19.5;Aperta
2025-07-01 20:29:03.401721;17.0;16.5;19.5;Aperta
2025-07-01 20:29:09.619141;16.9;16.5;19.5;Aperta
2025-07-01 20:29:15.817347;17.1;16.5;19.5;Aperta
2025-07-01 20:29:22.044480;16.9;16.5;19.5;Aperta
2025-07-01 20:29:28.248672;16.8;16.5;19.5;Aperta
2025-07-01 20:29:34.486664;16.7;16.5;19.5;Aperta
2025-07-01 20:29:40.786159;16.8;16.5;19.5;Aperta
2025-07-01 20:29:47.028269;16.7;16.5;19.5;Aperta
2025-07-01 20:29:53.328348;16.9;16.5;19.5;Aperta
2025-07-01 20:29:59.577190;16.9;16.5;19.5;Aperta
2025-07-01 20:30:05.830305;17.1;16.5;19.5;Aperta
2025-07-01 20:30:12.107189;17.2;16.5;19.5;Aperta
2025-07-01 20:30:18.308428;17.0;16.5;19.5;Aperta
2025-07-01 20:30:24.567147;16.8;16.5;19.5;Aperta
2025-07-01 20:30:30.841227;16.8;16.5;19.5;Aperta
2025-07-01 20:30:37.065352;16.7;16.5;19.5;Aperta
2025-07-01 20:30:43.306475;16.7;16.5;19.5;Aperta
2025-07-01 20:30:49.572135;16.8;16.5;19.5;Aperta
2025-07-01 20:30:55.829385;16.8;16.5;19.5;Aperta
2025-07-01 20:31:02.122832;16.9;16.5;19.5;Aperta
2025-07-01 20:31:08.368777;16.8;16.5;19.5;Aperta
2025-07-01 20:31:14.596414;16.7;16.5;19.5;Aperta
2025-07-01 20:31:20.767392;16.6;16.5;19.5;Aperta
2025-07-01 20:31:26.989791;16.6;16.5;19.5;Aperta
2025-07-01 20:31:33.254502;16.4;16.5;19.5;Chiusa
2025-07-01 20:31:39.491449;16.3;16.5;19.5;Chiusa
2025-07-01 20:31:45.771465;16.2;16.5;19.5;Chiusa
2025-07-01 20:31:52.056345;16.2;16.5;19.5;Chiusa
2025-07-01 20:31:58.388600;16.1;16.5;19.5;Chiusa
2025-07-01 20:32:04.588315;16.3;16.5;19.5;Chiusa
2025-07-01 20:32:10.787529;16.1;16.5;19.5;Chiusa
2025-07-01 20:32:17.096380;16.2;16.5;19.5;Chiusa
2025-07-01 20:32:23.317507;16.0;16.5;19.5;Chiusa
2025-07-01 20:32:29.515695;15.8;16.5;19.5;Chiusa
2025-07-01 20:32:35.718850;15.9;16.5;19.5;Chiusa
2025-07-01 20:32:41.969773;16.1;16.5;19.5;Chiusa
2025-07-01 20:32:48.143897;16.2;16.5;19.5;Chiusa
2025-07-01 20:32:54.439015;16.1;16.5;19.5;Chiusa
2025-07-01 20:33:00.677072;16.0;16.5;19.5;Chiusa
2025-07-01 20:33:06.921780;16.2;16.5;19.5;Chiusa
2025-07-01 20:33:13.180421;16.2;16.5;19.5;Chiusa
2025-07-01 20:33:19.382457;16.2;16.5;19.5;Chiusa
2025-07-01 20:33:25.598418;16.2;16.5;19.5;Chiusa
2025-07-01 20:33:31.865363;16.2;16.5;19.5;Chiusa
2025-07-01 20:33:38.084738;16.3;16.5;19.5;Chiusa
2025-07-01 20:33:44.293242;16.3;16.5;19.5;Chiusa
2025-07-01 20:33:50.447911;16.2;16.5;19.5;Chiusa
2025-07-01 20:33:56.694138;16.3;16.5;19.5;Chiusa
2025-07-01 20:34:02.930450;16.3;16.5;19.5;Chiusa
2025-07-01 20:34:09.161081;16.4;16.5;19.5;Chiusa
2025-07-01 20:34:15.411725;16.5;16.5;19.5;Chiusa
2025-07-01 20:34:21.699930;16.5;16.5;19.5;Chiusa
2025-07-01 20:34:27.931762;16.6;16.5;19.5;Chiusa
2025-07-01 20:34:34.171140;16.6;16.5;19.5;Chiusa
2025-07-01 20:34:40.424770;16.8;16.5;19.5;Chiusa
2025-07-01 20:34:46.736063;16.7;16.5;19.5;Chiusa
2025-07-01 20:34:52.995209;16.6;16.5;19.5;Chiusa
2025-07-01 20:34:59.194210;16.7;16.5;19.5;Chiusa
2025-07-01 20:35:05.325789;16.8;16.5;19.5;Chiusa
